,album_name,album_id,album_release_date,track_name,track_number,track_duration,spotify_url,content,artist,lyrics,clean_lyric,unique_song_id,Compound,Positive,Neutral,Negative,negative_count,neutral_count,positive_count,percentage_positive,percentage_negative,key
0,GUTS (spilled),1D06fz3cuob62ysTS8k6gu,2024-03-22,vampire,3,219.724,https://open.spotify.com/track/6gPOwGszseqYL7w02opoy1,"Hate to give the satisfaction asking how you're doing now
How's the castle built off people you pretend to care about
Just what you wanted
Look at you, cool guy, you got it

I see the parties and the diamonds sometimes when I close my eyes
Six months of torture you sold as some forbidden paradise
I loved you truly
You gotta laugh at the stupidity

'Cause I've made some real big mistakes
But you make the worst one look fine
I should've known it was strange
You only come out at night
I used to think I was smart
But you made me look so naïve
The way you sold me for parts
As you sunk your teeth into me, oh
Bloodsucker, famefucker
Bleeding me dry like a goddamn vampire

Every girl I ever talked to told me you were bad, bad news
You called them crazy God I hate the way I called them crazy too
You're so convincing
How do you lie without flinching? (How do you lie, how do you lie, how do you lie?)

Oh, what a mesmerizing, paralyzing, fucked up little thrill
Can't figure out just how you do it and God knows I never will
Went for me and not her
'Cause girls your age know better

I've made some real big mistakes
But you make the worst one look fine
I should've known it was strange
You only come out at night
I used to think I was smart
But you made me look so naïve
The way you sold me for parts
As you sunk your teeth into me, oh
Bloodsucker, famefucker
Bleeding me dry like a goddamn vampire

You said it was true love
But wouldn't that be hard?
You can't love anyone
'Cause that would mean you had a heart
I tried to help you out
Now I know that I can't
'Cause how you think's the kind of thing
I'll never understand

I've made some real big mistakes
But you make the worst one look fine
I should've known it was strange
You only come out at night
I used to think I was smart
But you made me look so naïve
The way you sold me for parts
As you sunk your teeth into me, oh
Bloodsucker, famefucker
Bleeding me dry like a goddamn vampire
",Olivia Rodrigo,"hate to give the satisfaction asking how you re doing now
how s the castle built off people you pretend to care about
just what you wanted
look at you  cool guy  you got it

i see the parties and the diamonds sometimes when i close my eyes
six months of torture you sold as some forbidden paradise
i loved you truly
you gotta laugh at the stupidity

 cause i ve made some real big mistakes
but you make the worst one look fine
i should ve known it was strange
you only come out at night
i used to think i was smart
but you made me look so naïve
the way you sold me for parts
as you sunk your teeth into me  oh
bloodsucker  famefucker
bleeding me dry like a goddamn vampire

every girl i ever talked to told me you were bad  bad news
you called them crazy god i hate the way i called them crazy too
you re so convincing
how do you lie without flinching   how do you lie  how do you lie  how do you lie  

oh  what a mesmerizing  paralyzing  fucked up little thrill
can t figure out just how you do it and god knows i never will
went for me and not her
 cause girls your age know better

i ve made some real big mistakes
but you make the worst one look fine
i should ve known it was strange
you only come out at night
i used to think i was smart
but you made me look so naïve
the way you sold me for parts
as you sunk your teeth into me  oh
bloodsucker  famefucker
bleeding me dry like a goddamn vampire

you said it was true love
but wouldn t that be hard 
you can t love anyone
 cause that would mean you had a heart
i tried to help you out
now i know that i can t
 cause how you think s the kind of thing
i ll never understand

i ve made some real big mistakes
but you make the worst one look fine
i should ve known it was strange
you only come out at night
i used to think i was smart
but you made me look so naïve
the way you sold me for parts
as you sunk your teeth into me  oh
bloodsucker  famefucker
bleeding me dry like a goddamn vampire
",hate give satisfaction ask castle build people pretend care want look cool guy get see party diamond sometimes close eye six month torture sell forbidden paradise love truly get ta laugh stupidity cause make real big mistake make bad one look fine know strange come night use think smart make look naïve way sell part sink teeth oh bloodsucker famefucker bleed dry like goddamn vampire every girl ever talk tell bad bad news call crazy god hate way call crazy convincing lie without flinch lie lie lie oh mesmerize paralyzing fuck little thrill figure god know never go cause girl age know good make real big mistake make bad one look fine know strange come night use think smart make look naïve way sell part sink teeth oh bloodsucker famefucker bleed dry like goddamn vampire say true love hard love anyone cause would mean heart try help know cause think kind thing never understand make real big mistake make bad one look fine know strange come night use think smart make look naïve way sell part sink teeth oh bloodsucker famefucker bleed dry like goddamn vampire,vampire (GUTS (spilled)),0.8887,0.285,0.474,0.241,31,137,18,36.734693877551024,63.26530612244898,GUTS (spilled)-vampire
1,GUTS (spilled),1D06fz3cuob62ysTS8k6gu,2024-03-22,lacy,4,177.212,https://open.spotify.com/track/5SShKhLCYFydCsO4L7ULMr,"Lacy, oh, Lacy, skin like puff pastry
Aren't you the sweetest thing on this side of Hell?
Dear angel Lacy, eyes white as daisies
Did I ever tell you that I'm not doin' well?

Ooh, I care, I care, I care
Like perfume that you wear, I linger all the time
Watching, hidden in plain sight
Ooh, I try, I try, I try
But it takes over my life, I see you everywhere
The sweetest torture one could bear

Smart, sexy Lacy, I'm losin' it lately
I feel your compliments like bullets on skin
Dazzling starlet, Bardot reincarnate
Well, aren't you the greatest thing to ever exist?

Ooh, I care, I care, I care
Like ribbons in your hair, my stomach's all in knots
You got the one thing that I want
Ooh, I try, I try, I try
Try to rationalize, people are people, but
It's like you're made of angel dust

Oh, oh-oh, oh-oh
Oh, oh, oh-oh-oh, oh-oh
Oh, oh, oh, oh-oh
Oh-oh, oh-oh, oh

Lacy, oh, Lacy, it's like you're out to get me
You poison every little thing that I do
Lacy, oh, Lacy, I just loathe you lately
And I despise my jealous eyes and how hard they fell for you
Yeah, I despise my rotten mind and how much it worships you",Olivia Rodrigo,"lacy  oh  lacy  skin like puff pastry
aren t you the sweetest thing on this side of hell 
dear angel lacy  eyes white as daisies
did i ever tell you that i m not doin  well 

ooh  i care  i care  i care
like perfume that you wear  i linger all the time
watching  hidden in plain sight
ooh  i try  i try  i try
but it takes over my life  i see you everywhere
the sweetest torture one could bear

smart  sexy lacy  i m losin  it lately
i feel your compliments like bullets on skin
dazzling starlet  bardot reincarnate
well  aren t you the greatest thing to ever exist 

ooh  i care  i care  i care
like ribbons in your hair  my stomach s all in knots
you got the one thing that i want
ooh  i try  i try  i try
try to rationalize  people are people  but
it s like you re made of angel dust

oh  oh oh  oh oh
oh  oh  oh oh oh  oh oh
oh  oh  oh  oh oh
oh oh  oh oh  oh

lacy  oh  lacy  it s like you re out to get me
you poison every little thing that i do
lacy  oh  lacy  i just loathe you lately
and i despise my jealous eyes and how hard they fell for you
yeah  i despise my rotten mind and how much it worships you",lacy oh lacy skin like puff pastry sweet thing side hell dear angel lacy eye white daisy ever tell doin well ooh care care care like perfume wear linger time watch hide plain sight ooh try try try take life see everywhere sweet torture one could bear smart sexy lacy losin lately feel compliment like bullet skin dazzle starlet bardot reincarnate well great thing ever exist ooh care care care like ribbon hair stomach knot get one thing want ooh try try try try rationalize people people like make angel dust oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh lacy oh lacy like get poison every little thing lacy oh lacy loathe lately despise jealous eye hard fell yeah despise rotten mind much worship,lacy (GUTS (spilled)),0.9856,0.331,0.522,0.147,11,110,17,60.71428571428571,39.285714285714285,GUTS (spilled)-lacy
2,GUTS (spilled),1D06fz3cuob62ysTS8k6gu,2024-03-22,ballad of a homeschooled girl,5,203.369,https://open.spotify.com/track/5lfHlUT9WtSGw12jw7dSkk,"Cat got my tongue
And I don't think I get along with anyone
Blood running cold
I'm on the outside of the greatest inside joke
And I hate all my clothes
Feels like my skin doesn't fit right over my bones
So I guess I should go
The party's done, and I'm no fun, I know, I know
I know, I know

I broke a glass, I tripped and fell
I told secrets I shouldn't tell
I stumbled over all my words
I made it weird, I made it worse
Each time I step outside
It's social suicide
It's social suicide
Wanna curl up and die
It's social suicide

Ah-ah, ah-ah
Ah-ah-ah-ah-ah-ah, ah-ah

I laughed at the wrong time, sat with the wrong guy (Uh-huh)
Searchin' ""how to start a conversation?"" on a website (How to flirt?)
I talked to this hot guy, swore I was his type
Guess that he was makin' out with boys, like the whole night (Oh)
Everythin' I do is tragic (Oh)
Every guy I like is gay (Oh)
The morning after I panic (Oh)
Oh God, what did I say? (Oh, oh, oh)

I broke a glass, I tripped and fell
I told secrets I shouldn't tell
I stumbled over all my words
I made it weird, I made it worse
Each time I step outside
It's social suicide
It's social suicide
Wanna curl up and die
It's social suicide
Yeah, when I'm alone, I'm fine
But don't let me out at night
It's social suicide
It's social suicide

Ah-ah, ah-ah
Ah-ah-ah-ah-ah-ah, ah-ah
Ah-ah, ah-ah
Ah-ah-ah-ah-ah-ah, ah-ah

I broke a glass, tripped and fell
Told secrets I shouldn't tell
Stumbled over all my words
Made it weird, then made it worse
Each day that I'm alive
It's social suicide
It's social suicide
Wanna curl up and die
It's social suicide
It's social suicide
Don't let me out at night
I'm shocked I'm still alive
It's social suicide

Ah-ah, ah-ah
Ah-ah-ah-ah-ah-ah, ah-ah

Thought your mom was your wife (Ah)
Called you the wrong name twice (Ah)
Can't think of a third line (Ah)
La-la-la-la-la-la (Ah)
La-la-la-la-la-la (Ah)
La-la-la-la-la-la (Ah)
La-la-la-la-la-la, ugh",Olivia Rodrigo,"cat got my tongue
and i don t think i get along with anyone
blood running cold
i m on the outside of the greatest inside joke
and i hate all my clothes
feels like my skin doesn t fit right over my bones
so i guess i should go
the party s done  and i m no fun  i know  i know
i know  i know

i broke a glass  i tripped and fell
i told secrets i shouldn t tell
i stumbled over all my words
i made it weird  i made it worse
each time i step outside
it s social suicide
it s social suicide
wanna curl up and die
it s social suicide

ah ah  ah ah
ah ah ah ah ah ah  ah ah

i laughed at the wrong time  sat with the wrong guy  uh huh 
searchin   how to start a conversation   on a website  how to flirt  
i talked to this hot guy  swore i was his type
guess that he was makin  out with boys  like the whole night  oh 
everythin  i do is tragic  oh 
every guy i like is gay  oh 
the morning after i panic  oh 
oh god  what did i say   oh  oh  oh 

i broke a glass  i tripped and fell
i told secrets i shouldn t tell
i stumbled over all my words
i made it weird  i made it worse
each time i step outside
it s social suicide
it s social suicide
wanna curl up and die
it s social suicide
yeah  when i m alone  i m fine
but don t let me out at night
it s social suicide
it s social suicide

ah ah  ah ah
ah ah ah ah ah ah  ah ah
ah ah  ah ah
ah ah ah ah ah ah  ah ah

i broke a glass  tripped and fell
told secrets i shouldn t tell
stumbled over all my words
made it weird  then made it worse
each day that i m alive
it s social suicide
it s social suicide
wanna curl up and die
it s social suicide
it s social suicide
don t let me out at night
i m shocked i m still alive
it s social suicide

ah ah  ah ah
ah ah ah ah ah ah  ah ah

thought your mom was your wife  ah 
called you the wrong name twice  ah 
can t think of a third line  ah 
la la la la la la  ah 
la la la la la la  ah 
la la la la la la  ah 
la la la la la la  ugh",cat get tongue think get along anyone blood run cold outside great inside joke hate clothes feel like skin fit right bone guess go party do fun know know know know break glass trip fell tell secret tell stumble word make weird make bad time step outside social suicide social suicide wan na curl die social suicide ah ah ah ah ah ah ah ah ah ah ah ah laugh wrong time sit wrong guy uh huh searchin start conversation website flirt talk hot guy swore type guess makin boy like whole night oh everythin tragic oh every guy like gay oh morning panic oh oh god say oh oh oh break glass trip fell tell secret tell stumble word make weird make bad time step outside social suicide social suicide wan na curl die social suicide yeah alone fine let night social suicide social suicide ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah ah break glass tripped fell tell secret tell stumble word make weird make bad day alive social suicide social suicide wan na curl die social suicide social suicide let night shock still alive social suicide ah ah ah ah ah ah ah ah ah ah ah ah think mom wife ah call wrong name twice ah think third line ah la la la la la la ah la la la la la la ah la la la la la la ah la la la la la la ugh,ballad of a homeschooled girl (GUTS (spilled)),-0.9978,0.103,0.586,0.311,42,207,8,16.0,84.0,GUTS (spilled)-ballad of a homeschooled girl
3,GUTS (spilled),1D06fz3cuob62ysTS8k6gu,2024-03-22,making the bed,6,198.866,https://open.spotify.com/track/4HOWCLfKRlHhbsCCBsquSE,"Want it, so I got it, did it, so it's done
Another thing I ruined, I used to do for fun
Another piece of plastic I could just throw away
Another conversation with nothing good to say
I thought it, so I said it, took it 'cause I can
Another day pretendin' I'm older than I am
Another perfect moment that doesn't feel like mine
Another thing I forced to be a sign

Well, sometimes I feel like I don't wanna be where I am
Gettin' drunk at a club with my fair-weather friends
Push away all the people who know me the best
But it's me who's been makin' the bed
I'm so tired of bein' the girl that I am
Every good thing has turned into somethin' I dread
And I'm playin' the victim so well in my head
But it's me who's been makin' the bed

Me who's been makin' the bed
Pull the sheets over my head, yeah
Makin' the bed

And every night, I wake up from this one recurrin' dream
Where I'm drivin' through the city, and the brakes go out on me
I can't stop at the red light, can't swerve off the road
I read somewhere it's 'cause my life feels so out of control
And I tell someone I love them just as a distraction
They tell me that they love me like I'm some tourist attraction
They're changin' my machinery, and I just let it happen
I got the things I wanted, it's just not what I imagined

Well, sometimes I feel like I don't wanna be where I am
Gettin' drunk at a club with my fair-weather friends
Push away all the people who know me the best
But it's me who's been makin' the bed
I'm so tired of bein' the girl that I am
Every good thing has turned into somethin' I dread
And I'm playin' the victim so well in my head
But it's me who's been makin' the bed

Me who's been makin' the bed
Pull the sheets over my head, yeah
Makin' the bed

Sometimes I feel like I don't wanna be where I am
Countin' all of the beautiful things I regret
But it's me who's been makin' the bed
Me who's been makin' the bed
Pull the sheets over my head
Makin' the bed, oh-oh",Olivia Rodrigo,"want it  so i got it  did it  so it s done
another thing i ruined  i used to do for fun
another piece of plastic i could just throw away
another conversation with nothing good to say
i thought it  so i said it  took it  cause i can
another day pretendin  i m older than i am
another perfect moment that doesn t feel like mine
another thing i forced to be a sign

well  sometimes i feel like i don t wanna be where i am
gettin  drunk at a club with my fair weather friends
push away all the people who know me the best
but it s me who s been makin  the bed
i m so tired of bein  the girl that i am
every good thing has turned into somethin  i dread
and i m playin  the victim so well in my head
but it s me who s been makin  the bed

me who s been makin  the bed
pull the sheets over my head  yeah
makin  the bed

and every night  i wake up from this one recurrin  dream
where i m drivin  through the city  and the brakes go out on me
i can t stop at the red light  can t swerve off the road
i read somewhere it s  cause my life feels so out of control
and i tell someone i love them just as a distraction
they tell me that they love me like i m some tourist attraction
they re changin  my machinery  and i just let it happen
i got the things i wanted  it s just not what i imagined

well  sometimes i feel like i don t wanna be where i am
gettin  drunk at a club with my fair weather friends
push away all the people who know me the best
but it s me who s been makin  the bed
i m so tired of bein  the girl that i am
every good thing has turned into somethin  i dread
and i m playin  the victim so well in my head
but it s me who s been makin  the bed

me who s been makin  the bed
pull the sheets over my head  yeah
makin  the bed

sometimes i feel like i don t wanna be where i am
countin  all of the beautiful things i regret
but it s me who s been makin  the bed
me who s been makin  the bed
pull the sheets over my head
makin  the bed  oh oh",want get do another thing ruin use fun another piece plastic could throw away another conversation nothing good say think say take cause another day pretendin old another perfect moment feel like mine another thing force sign well sometimes feel like wan na gettin drunk club fair weather friend push away people know best makin bed tired bein girl every good thing turn somethin dread playin victim well head makin bed makin bed pull sheet head yeah makin bed every night wake one recurrin dream drivin city brake go stop red light swerve road read somewhere cause life feel control tell someone love distraction tell love like tourist attraction changin machinery let happen get thing want imagine well sometimes feel like wan na gettin drunk club fair weather friend push away people know best makin bed tired bein girl every good thing turn somethin dread playin victim well head makin bed makin bed pull sheet head yeah makin bed sometimes feel like wan na countin beautiful thing regret makin bed makin bed pull sheet head makin bed oh oh,making the bed (GUTS (spilled)),0.9837,0.288,0.554,0.158,9,148,22,70.96774193548387,29.03225806451613,GUTS (spilled)-making the bed
4,GUTS (spilled),1D06fz3cuob62ysTS8k6gu,2024-03-22,logical,7,231.907,https://open.spotify.com/track/7E35A3DD14DVoE3rpCBmQj,"Master manipulator
God, you're so good at what you do
Come for me like a savior
And I'd put myself through hell for you
Hear all the rumors lately
That you always denied

And I fell for you like water
Falls from the February sky
But now the current's stronger
And I couldn't get out if I tried
But you convinced me, baby
It was all in my mind
And now you got me thinking

Two plus two equals five
And I'm the love of your life
'Cause if rain don't pour and sun don't shine
Then changin' you is possible
No, love is never logical

You built a giant castle
With walls so high, I couldn't see
The way it all unraveled
And all the things you did to me
You lied, you lied, you lied
Oh
And now you got me thinkin'

Two plus two equals five
And I'm the love of your life
'Cause if rain don't pour and sun don't shine
Then changin' you is possible
I guess love is never logical

The sky is green, the grass is red
And you mean all those words you said
I'm sure that girl is really your friend
Our problems are all solvable
'Cause lovin' you is lovin' every

Argument you held over my head
Brought up the girls you could have instead
Said I was too young, I was too soft
Can't take a joke, can't get you off
Oh, why do I do this?
I look so stupid thinkin'

Two plus two equals five
And I'm the love of your life
'Cause if rain don't pour and sun don't shine
Then changin' you is possible
No, love is never logical

Logical, logical, love is never logical
I know I'm half responsible and that makes me feel horrible

Oh, logical, logical, love is never logical
I know I could've stopped it all, God, why didn't I stop it all?

Oh, logical, logical, love is never logical
I know I'm half responsible and that makes me feel horrible

Oh, logical, logical, love is never logical
I know I could've stopped it all, God, why didn't I stop it all?

",Olivia Rodrigo,"master manipulator
god  you re so good at what you do
come for me like a savior
and i d put myself through hell for you
hear all the rumors lately
that you always denied

and i fell for you like water
falls from the february sky
but now the current s stronger
and i couldn t get out if i tried
but you convinced me  baby
it was all in my mind
and now you got me thinking

two plus two equals five
and i m the love of your life
 cause if rain don t pour and sun don t shine
then changin  you is possible
no  love is never logical

you built a giant castle
with walls so high  i couldn t see
the way it all unraveled
and all the things you did to me
you lied  you lied  you lied
oh
and now you got me thinkin 

two plus two equals five
and i m the love of your life
 cause if rain don t pour and sun don t shine
then changin  you is possible
i guess love is never logical

the sky is green  the grass is red
and you mean all those words you said
i m sure that girl is really your friend
our problems are all solvable
 cause lovin  you is lovin  every

argument you held over my head
brought up the girls you could have instead
said i was too young  i was too soft
can t take a joke  can t get you off
oh  why do i do this 
i look so stupid thinkin 

two plus two equals five
and i m the love of your life
 cause if rain don t pour and sun don t shine
then changin  you is possible
no  love is never logical

logical  logical  love is never logical
i know i m half responsible and that makes me feel horrible

oh  logical  logical  love is never logical
i know i could ve stopped it all  god  why didn t i stop it all 

oh  logical  logical  love is never logical
i know i m half responsible and that makes me feel horrible

oh  logical  logical  love is never logical
i know i could ve stopped it all  god  why didn t i stop it all 

",master manipulator god good come like savior put hell hear rumor lately always deny fell like water fall february sky current stronger get try convince baby mind get think two plus two equal five love life cause rain pour sun shine changin possible love never logical build giant castle wall high see way unraveled thing lie lie lie oh get thinkin two plus two equal five love life cause rain pour sun shine changin possible guess love never logical sky green grass red mean word say sure girl really friend problem solvable cause lovin lovin every argument hold head bring girl could instead say young soft take joke get oh look stupid thinkin two plus two equal five love life cause rain pour sun shine changin possible love never logical logical logical love never logical know half responsible make feel horrible oh logical logical love never logical know could stop god stop oh logical logical love never logical know half responsible make feel horrible oh logical logical love never logical know could stop god stop,logical (GUTS (spilled)),0.9916,0.298,0.573,0.129,14,126,35,71.42857142857143,28.57142857142857,GUTS (spilled)-logical
5,GUTS (spilled),1D06fz3cuob62ysTS8k6gu,2024-03-22,love is embarrassing,9,154.516,https://open.spotify.com/track/3jhlwdu8nU7hFTEGHUomN3,"I told my friends you were the one
After I'd known you like a month
And then you kissed some girl from high school
And I stayed in bed for like a week
When you said space was what you need
Waited by my phone like a goddamn fool

And now it don't mean a thing
God, love's fucking embarrassing
Just watch as I crucify myself
For some weird second string
Loser who's not worth mentionin'
My God, love's embarrassing as hell

And I consoled you while you cried
Over your ex-girlfriend's new guy
My God, how could I be so stupid?
You found a new version of me
And I damn near started World War III
Jesus, what was I even doing?

'Cause now it don't mean a thing
God, love's fucking embarrassing
Just watch as I crucify myself
For some weird second string
Loser who's not worth mentionin'
My God, love's embarrassing as hell

I give up, give up
I give up everything
I placed my bets and
It's not worth anything
I give up, give up
But I keep comin' back for more

Yeah, it don't mean a thing
God, love's fucking embarrassing
Just watch as I crucify myself
For some weird second string
Loser who's not worth mentionin'
My God, love's embarrassing as hell

Yeah, yeah, I give up, give up
I give up everything
I'm plannin' out my wedding
With some guy I'm never marryin'
I'm givin' up, I'm givin' up
But I keep comin' back for more",Olivia Rodrigo,"i told my friends you were the one
after i d known you like a month
and then you kissed some girl from high school
and i stayed in bed for like a week
when you said space was what you need
waited by my phone like a goddamn fool

and now it don t mean a thing
god  love s fucking embarrassing
just watch as i crucify myself
for some weird second string
loser who s not worth mentionin 
my god  love s embarrassing as hell

and i consoled you while you cried
over your ex girlfriend s new guy
my god  how could i be so stupid 
you found a new version of me
and i damn near started world war iii
jesus  what was i even doing 

 cause now it don t mean a thing
god  love s fucking embarrassing
just watch as i crucify myself
for some weird second string
loser who s not worth mentionin 
my god  love s embarrassing as hell

i give up  give up
i give up everything
i placed my bets and
it s not worth anything
i give up  give up
but i keep comin  back for more

yeah  it don t mean a thing
god  love s fucking embarrassing
just watch as i crucify myself
for some weird second string
loser who s not worth mentionin 
my god  love s embarrassing as hell

yeah  yeah  i give up  give up
i give up everything
i m plannin  out my wedding
with some guy i m never marryin 
i m givin  up  i m givin  up
but i keep comin  back for more",tell friend one know like month kiss girl high school stay bed like week say space need wait phone like goddamn fool mean thing god love fuck embarrass watch crucify weird second string loser worth mentionin god love embarrass hell console cry ex girlfriend new guy god could stupid find new version damn near started world war iii jesus even cause mean thing god love fuck embarrass watch crucify weird second string loser worth mentionin god love embarrass hell give give give everything place bet worth anything give give keep comin back yeah mean thing god love fuck embarrass watch crucify weird second string loser worth mentionin god love embarrass hell yeah yeah give give give everything plannin wedding guy never marryin givin givin keep comin back,love is embarrassing (GUTS (spilled)),-0.8074,0.311,0.359,0.331,22,92,13,37.142857142857146,62.857142857142854,GUTS (spilled)-love is embarrassing
6,GUTS (spilled),1D06fz3cuob62ysTS8k6gu,2024-03-22,the grudge,10,189.386,https://open.spotify.com/track/6e5fsRfVK3jvrpUXJpG9mB,"I have nightmares each week about that Friday in May
One phone call from you and my entire world was changed
Trust that you betrayed, confusion that still lingers
You took everything I loved and crushed it in between your fingers
And I doubt you ever think about the damage that you did
But I hold on to every detail like my life depends on it
My undying love, now I hold it like a grudge
And I hear your voice every time that I think I'm not enough

And I try to be tough, but I wanna scream
How could anybody do the things you did so easily?
And I say I don't care, I say that I'm fine
But you know I can't let it go
I've tried, I've tried, I've tried for so long
It takes strength to forgive, but I don't feel strong

The arguments that I have won against you in my head
In the shower, in the car and in the mirror before bed
Yeah, I'm so tough when I'm alone and I make you feel so guilty
And I fantasize about a time you're a little fucking sorry
And I try to understand why you would do this all to me
You must be insecure, you must be so unhappy
And I know in my heart hurt people hurt people
And we both drew blood, but, man, those cuts were never equal

And I try to be tough, but I wanna scream
How could anybody do the things you did so easily?
And I say I don't care, I say that I'm fine
But you know I can't let it go
I've tried, I've tried, I've tried for so long
It takes strength to forgive, but I don't feel strong

Ooh, do you think I deserved it all?
Ooh, your flower's filled with vitriol
You built me up to watch me fall
You have everything and you still want more

I try to be tough, I try to be mean
But even after all this, you're still everything to me
And I know you don't care, I guess that that's fine
But you know I can't let it go
I've tried, I've tried, I've tried for so long
It takes strength to forgive, but I'm not quite sure I'm there yet
It takes strength to forgive, but",Olivia Rodrigo,"i have nightmares each week about that friday in may
one phone call from you and my entire world was changed
trust that you betrayed  confusion that still lingers
you took everything i loved and crushed it in between your fingers
and i doubt you ever think about the damage that you did
but i hold on to every detail like my life depends on it
my undying love  now i hold it like a grudge
and i hear your voice every time that i think i m not enough

and i try to be tough  but i wanna scream
how could anybody do the things you did so easily 
and i say i don t care  i say that i m fine
but you know i can t let it go
i ve tried  i ve tried  i ve tried for so long
it takes strength to forgive  but i don t feel strong

the arguments that i have won against you in my head
in the shower  in the car and in the mirror before bed
yeah  i m so tough when i m alone and i make you feel so guilty
and i fantasize about a time you re a little fucking sorry
and i try to understand why you would do this all to me
you must be insecure  you must be so unhappy
and i know in my heart hurt people hurt people
and we both drew blood  but  man  those cuts were never equal

and i try to be tough  but i wanna scream
how could anybody do the things you did so easily 
and i say i don t care  i say that i m fine
but you know i can t let it go
i ve tried  i ve tried  i ve tried for so long
it takes strength to forgive  but i don t feel strong

ooh  do you think i deserved it all 
ooh  your flower s filled with vitriol
you built me up to watch me fall
you have everything and you still want more

i try to be tough  i try to be mean
but even after all this  you re still everything to me
and i know you don t care  i guess that that s fine
but you know i can t let it go
i ve tried  i ve tried  i ve tried for so long
it takes strength to forgive  but i m not quite sure i m there yet
it takes strength to forgive  but",nightmare week friday may one phone call entire world change trust betray confusion still linger take everything love crush finger doubt ever think damage hold every detail like life depend undying love hold like grudge hear voice every time think enough try tough wan na scream could anybody thing easily say care say fine know let go try try try long take strength forgive feel strong argument head shower car mirror bed yeah tough alone make feel guilty fantasize time little fucking sorry try understand would must insecure must unhappy know heart hurt people hurt people draw blood man cut never equal try tough wan na scream could anybody thing easily say care say fine know let go try try try long take strength forgive feel strong ooh think deserve ooh flower fill vitriol build watch fall everything still want try tough try mean even still everything know care guess fine know let go try try try long take strength forgive quite sure yet take strength forgive,the grudge (GUTS (spilled)),0.9725,0.294,0.505,0.201,17,135,15,46.875,53.125,GUTS (spilled)-the grudge
7,GUTS (spilled),1D06fz3cuob62ysTS8k6gu,2024-03-22,teenage dream,12,222.358,https://open.spotify.com/track/1dyfBMMklpbqRbuvjnVwap,"When am I gonna stop being wise beyond my years and just start being wise?
When am I gonna stop being a pretty young thing to guys?
When am I gonna stop being great for my age and just start being good?
When will it stop being cool to be quietly misunderstood?

I'll blow out the candles, happy birthday to me
Got your whole life ahead of you, you're only nineteen
But I fear that they already got all the best parts of me
And I'm sorry that I couldn't always be your teenage dream

And when does wide-eyed affection and all good intentions start to not be enough?
When will everyone have every reason to call all my bluffs?
And when are all my excuses of learning my lessons gonna start to feel sad?
Will I spend all the rest of my years wishing I could go back?

I'll blow out the candles, happy birthday to me
Got your whole life ahead of you, you're only nineteen
But I fear that they already got all the best parts of me
And I'm sorry that I couldn't always be your teenage dream

They all say that it gets better
It gets better the more you grow
Yeah, they all say that it gets better
It gets better, but what if I don't?
Oh, they all say that it gets better
It gets better the more you grow
Yeah, they all say that it gets better
It gets better, but what if I don't?
Oh, they all say that it gets better
It gets better the more you grow
Yeah, they all say that it gets better
It gets better, but what if I don't?
Oh, they all say that it gets better
It gets better the more you grow
Yeah, they all say that it gets better
It gets better, but what if I don't?

Is this recording?
Of course it is",Olivia Rodrigo,"when am i gonna stop being wise beyond my years and just start being wise 
when am i gonna stop being a pretty young thing to guys 
when am i gonna stop being great for my age and just start being good 
when will it stop being cool to be quietly misunderstood 

i ll blow out the candles  happy birthday to me
got your whole life ahead of you  you re only nineteen
but i fear that they already got all the best parts of me
and i m sorry that i couldn t always be your teenage dream

and when does wide eyed affection and all good intentions start to not be enough 
when will everyone have every reason to call all my bluffs 
and when are all my excuses of learning my lessons gonna start to feel sad 
will i spend all the rest of my years wishing i could go back 

i ll blow out the candles  happy birthday to me
got your whole life ahead of you  you re only nineteen
but i fear that they already got all the best parts of me
and i m sorry that i couldn t always be your teenage dream

they all say that it gets better
it gets better the more you grow
yeah  they all say that it gets better
it gets better  but what if i don t 
oh  they all say that it gets better
it gets better the more you grow
yeah  they all say that it gets better
it gets better  but what if i don t 
oh  they all say that it gets better
it gets better the more you grow
yeah  they all say that it gets better
it gets better  but what if i don t 
oh  they all say that it gets better
it gets better the more you grow
yeah  they all say that it gets better
it gets better  but what if i don t 

is this recording 
of course it is",gon na stop wise beyond year start wise gon na stop pretty young thing guy gon na stop great age start good stop cool quietly misunderstand blow candle happy birthday get whole life ahead nineteen fear already get best part sorry always teenage dream wide eye affection good intention start enough everyone every reason call bluff excuse learn lesson gon na start feel sad spend rest year wish could go back blow candle happy birthday get whole life ahead nineteen fear already get best part sorry always teenage dream say get well get good grow yeah say get well get well oh say get well get good grow yeah say get well get well oh say get well get good grow yeah say get well get well oh say get well get good grow yeah say get well get well recording course,teenage dream (GUTS (spilled)),0.9963,0.442,0.449,0.109,9,104,29,76.31578947368422,23.684210526315788,GUTS (spilled)-teenage dream
